Meal Names,Calories,Total Fat,Saturated Fat,Cholesterol,Protein,Carbs,Sodium,Fiber,Sugars
"Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, KFC - Potato Salad",1520.0,81.5,18.5,190.0,58.0,145.0,2120.0,15.0,24.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Steak - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, McDonald’s - Side Salad, Sonic - 3 Piece Super Crunch Chicken Strips",1635.0,69.0,9.0,135.0,60.0,193.0,2180.0,15.0,16.0
"Burger King - French Fries – small, Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Wendy’s - Double Stack",1590.0,68.5,17.5,170.0,67.0,180.0,2160.0,21.0,23.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Fajita Vegetables - Top, Chipotle - Steak - Pro, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, McDonald’s - Sausage McMuffin®, McDonald’s - Snack Size Fruit & Walnut Salad",1670.0,72.0,22.0,250.0,85.0,171.0,2170.0,27.0,35.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Cheese - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Bacon Cheese Baked Potato",1670.0,64.0,20.0,260.0,82.0,188.0,2195.0,20.0,26.0
"Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, McDonald’s - Fruit & Maple Oatmeal, Pizza Hut - Hand Tossed Slices Veggie Lover’s® Medium, Taco Bell - Black Beans & Rice",1635.0,55.0,9.0,150.0,63.0,229.0,2030.0,21.0,35.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Chips regular - Side, KFC - Sweet Kernel Corn, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1910.0,72.5,13.5,230.0,90.0,228.0,2015.0,26.0,22.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Chips regular - Side, McDonald’s - English Muffin, Pizza Hut - Hand Tossed Slices Veggie Lover’s® Large, Taco Bell - Black Beans & Rice",1610.0,57.5,8.5,100.0,59.0,218.0,2040.0,28.0,7.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Chips regular - Side, McDonald’s - Snack Size Fruit & Walnut Salad, Pizza Hut - Hand Tossed Slices Veggie Lover’s® Medium, Wendy’s - Sausage and Egg Burrito",1820.0,76.5,17.0,355.0,79.0,211.0,2260.0,22.0,32.0
"Burger King - CROISSAN’WICH® Egg & Cheese, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Romaine Lettuce - Top, KFC - Corn on the Cob (Family), Subway - 6"" Oven Roasted Chicken",1565.0,58.0,20.5,310.0,82.0,192.0,2295.0,22.0,24.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Sofritas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chips large - Side, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Pizza Hut - Pan Pizza Slices Chicken Bacon Parmesan Personal Pan, Taco Bell - Hash Brown (V)",1775.0,82.0,12.0,30.0,37.0,230.0,2145.0,25.0,29.0
"Burger King - CROISSAN’WICH® Bacon, Egg & Cheese, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, McDonald’s - Side Salad",1510.0,81.0,30.5,410.0,79.0,106.0,2190.0,8.0,10.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Barbacoa - Pro, McDonald’s - English Muffin, McDonald’s - Medium French Fries",1690.0,70.0,15.5,160.0,84.0,179.0,2140.0,29.0,5.0
"Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Taco Bell - Black Beans (V)",1580.0,63.0,18.5,240.0,78.0,165.0,2135.0,27.0,15.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chips regular - Side, McDonald’s - Chicken McNuggets® (4 piece), Wendy’s - Garden Side Salad",1545.0,74.0,12.0,175.0,62.0,168.0,2040.0,16.0,19.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Cheese - Top, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Guacomole (Side) - Top, KFC - Corn on the Cob, McDonald’s - Fruit & Maple Oatmeal",1620.0,76.0,23.5,260.0,86.0,158.0,2290.0,19.0,37.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top, McDonald’s - 6 Piece Chicken McNuggets® Happy Meal, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Sour Cream and Chive Baked Potato",1655.0,61.0,25.5,205.0,72.0,201.0,1830.0,17.0,39.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Queso Blanco (Side) - Top, McDonald’s - Fruit & Maple Oatmeal, Pizza Hut - Hand Tossed Slices Pepperoni Large, Taco Bell - Nacho Fries (V) (New)",1500.0,69.0,19.5,185.0,56.0,163.0,2200.0,16.0,38.0
"Burger King - CROISSAN’WICH® Bacon, Egg & Cheese, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, KFC - Corn on the Cob (Family), Pizza Hut - Pan Pizza Slices Veggie Lover’s® Large",1505.0,52.5,18.0,320.0,81.0,194.0,2105.0,22.0,20.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Fresh Tomato Salsa - Top, Chipotle - Cheese - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Romaine Lettuce - Top, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Large French Fries",1645.0,68.0,13.0,200.0,65.0,190.0,2170.0,21.0,35.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Snack Size Fruit & Walnut Salad",1520.0,59.5,13.0,255.0,88.0,170.0,1730.0,19.0,44.0
"Burger King - Sausage Biscuit, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, KFC - Corn on the Cob (Family), McDonald’s - Premium Southwest Salad (without chicken)",1500.0,63.5,21.0,150.0,64.0,174.0,2095.0,25.0,22.0
"Burger King - French Fries – large, Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, KFC - EXTRA CRISPY  Chicken Drumstick, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1590.0,61.5,15.0,165.0,62.0,195.0,2285.0,23.0,24.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, KFC - Green Beans",1690.0,73.0,19.0,235.0,79.0,182.0,2220.0,19.0,16.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, KFC - Corn on the Cob (Family), McDonald’s - Angus Mushroom & Swiss Snack Wrap, Wendy’s - Fresh-Baked Biscuit with Applewood Smoked Bacon",1620.0,74.0,32.0,475.0,84.0,166.0,2245.0,13.0,20.0
"Burger King - French Toast Sticks (3 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top, KFC - Sweet Kernel Corn",1505.0,57.0,17.5,130.0,78.0,167.0,2180.0,26.0,12.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Side) - Top, KFC - Corn on the Cob, McDonald’s - Hotcakes, Taco Bell - Black Bean Chalupa – Online Exclusive",1510.0,57.5,15.0,215.0,74.0,180.0,2220.0,20.0,23.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Queso Blanco (Side) - Top, KFC - House Side Salad, McDonald’s - Fruit & Maple Oatmeal",1545.0,70.0,24.5,285.0,76.0,143.0,2040.0,12.0,38.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Chicken - Pro, Chipotle - Fresh Tomato Salsa - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Taco Bell - Chips and Nacho Cheese Sauce (V)",1605.0,60.0,11.5,250.0,88.0,179.0,2165.0,30.0,24.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Barbacoa - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Romaine Lettuce - Top, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Medium French Fries",1680.0,63.5,19.0,170.0,77.0,201.0,2140.0,27.0,34.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Sofritas - Pro, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Guacomole (Side) - Top, Chipotle - Queso Blanco (Entree) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Sour Cream and Chive Baked Potato",1650.0,70.0,25.0,130.0,57.0,203.0,2000.0,28.0,31.0
"Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, KFC - Sweet Kernel Corn (Family), McDonald’s - Hotcakes, Pizza Hut - Pan Pizza Slices Chicken Bacon Parmesan Personal Pan",1855.0,61.0,8.5,165.0,74.0,268.0,2250.0,22.0,25.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal, Wendy’s - Plain Baked Potato",1635.0,45.5,13.5,240.0,78.0,221.0,1815.0,26.0,38.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Cheese - Top, Chipotle - Queso Blanco (Side) - Top, KFC - Corn on the Cob",1505.0,70.0,20.5,325.0,90.0,131.0,2290.0,12.0,19.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips regular - Side, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Small French Fries, Pizza Hut - Hand Tossed Slices Backyard BBQ Chicken Large",1755.0,62.0,12.5,165.0,65.0,240.0,1900.0,19.0,40.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top, Taco Bell - Chips and Nacho Cheese Sauce (V)",1700.0,73.0,21.0,135.0,76.0,183.0,2190.0,26.0,18.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Guacomole (Side) - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Red Chili Salsa - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Sour Cream and Chive Baked Potato",1710.0,65.5,24.0,210.0,80.0,204.0,2300.0,27.0,27.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Queso Blanco (Entree) - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Wendy’s - Plain Baked Potato",1675.0,65.0,26.0,300.0,87.0,182.0,1560.0,18.0,24.0
"Burger King - Pancake and Sausage platter, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, McDonald’s - Medium French Fries, Pizza Hut - Hand Tossed Slices Backyard BBQ Chicken Small",1640.0,79.0,23.0,260.0,60.0,176.0,2020.0,11.0,38.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Cheese - Top, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, McDonald’s - Fruit & Maple Oatmeal, Taco Bell - Chips and Nacho Cheese Sauce",1545.0,62.0,20.0,275.0,78.0,165.0,2090.0,10.0,36.0
"Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Chips regular - Side, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, McDonald’s - Snack Size Fruit & Walnut Salad, Pizza Hut - Pan Pizza Slices Backyard BBQ Chicken Large",1920.0,69.5,13.5,130.0,68.0,258.0,2235.0,26.0,53.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Romaine Lettuce - Top, KFC - Sweet Kernel Corn (Family), McDonald’s - Hotcakes",1555.0,48.0,14.5,265.0,84.0,212.0,2200.0,17.0,26.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chips regular - Side, KFC - Sweet Kernel Corn, Pizza Hut - Hand Tossed Slices Meat Lover’s® Small, Taco Bell - Cheesy Toasted Breakfast Burrito – Sausage",1515.0,68.0,12.5,195.0,54.0,177.0,2280.0,16.0,9.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Barbacoa - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, Chipotle - Chips regular - Side, Dairy Queen - Breaded Mushrooms, KFC - Sweet Kernel Corn (Family), McDonald’s - Fruit & Maple Oatmeal",1810.0,59.5,6.5,75.0,59.0,280.0,1920.0,28.0,46.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Chicken - Pro, Chipotle - Roasted Chili-Corn Salsa - Top, KFC - Corn on the Cob (Family), McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1615.0,41.0,9.0,215.0,89.0,236.0,2170.0,31.0,36.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Side) - Top, McDonald’s - Medium French Fries, Pizza Hut - Pan Pizza Slices Veggie Lover’s® Personal Pan, Wendy’s - Seasoned Home-Style Potatoes, Medium",1530.0,81.0,26.0,175.0,52.0,143.0,2280.0,13.0,7.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, Chipotle - Chips regular - Side, Pizza Hut - Hand Tossed Slices Pepperoni Small, Taco Bell - Hash Brown",1700.0,73.5,9.5,90.0,52.0,210.0,2080.0,22.0,17.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chips large - Side, McDonald’s - English Muffin, Pizza Hut - Hand Tossed Slices Backyard BBQ Chicken Medium, Wendy’s - Sour Cream and Chive Baked Potato",1865.0,65.0,12.5,30.0,46.0,281.0,2205.0,27.0,19.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Chicken - Pro, Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Sofritas - Pro, Chipotle - Sour Cream - Top, Chipotle - Queso Blanco (Entree) - Top, KFC - Sweet Kernel Corn (Family), McDonald’s - English Muffin",1550.0,52.5,19.0,195.0,78.0,207.0,2190.0,22.0,20.0
"Burger King - Kids Oatmeal, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carne Asada - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Steak - Pro, Chipotle - Cheese - Top, Chipotle - Sour Cream - Top, Wendy’s - Natural-Cut Fries, Medium",1745.0,78.5,20.5,255.0,82.0,174.0,2180.0,23.0,16.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Carnitas - Pro, Chipotle - Romaine Lettuce - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Carnitas - Pro, Chipotle - Guacomole (Side) - Top, McDonald’s - Side Salad",1595.0,78.5,25.5,130.0,69.0,153.0,2270.0,21.0,18.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Steak - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Steak - Pro, Chipotle - Guacomole (Side) - Top, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Taco Bell - Hash Brown (V)",1600.0,76.5,22.0,210.0,67.0,159.0,1845.0,28.0,22.0
"Burger King - French Toast Sticks (5 piece), Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Chicken - Pro, Chipotle - Guacomole (Side) - Top, KFC - KFC® Cornbread Muffin, Sonic - 3 Piece Super Crunch Chicken Strips",1550.0,81.0,19.0,215.0,68.0,144.0,2170.0,14.0,27.0
"Chipotle - Chipotle - Cilantro-Lime White Rice - Carb, Chipotle - Black Beans - Top, Chipotle - Barbacoa - Pro, Chipotle - Guacomole (Side) - Top, McDonald’s - Fruit & Maple Oatmeal, McDonald’s - Small French Fries, Pizza Hut - Pan Pizza Slices Beyond Meat® Pepperoni Medium",1500.0,60.5,19.0,90.0,56.0,187.0,2250.0,25.0,36.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Fajita Vegetables - Top, Chipotle - Carnitas - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chipotle - Tortilla taco - Carb, Chipotle - Black Beans - Top, Chipotle - Steak - Pro, KFC - Potato Salad, McDonald’s - Fruit & Maple Oatmeal without Brown Sugar",1575.0,69.5,18.5,180.0,70.0,168.0,2285.0,21.0,27.0
"Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Carnitas - Pro, Chipotle - Sour Cream - Top, Chipotle - Chipotle - Crispy Corn Tortilla taco - Carb, Chipotle - Pinto Beans - Top, Chipotle - Carnitas - Pro, KFC - Corn on the Cob (Family), McDonald’s - Bacon, Egg & Cheese McGriddles®",1760.0,72.5,29.0,410.0,86.0,196.0,2265.0,24.0,29.0
"Chipotle - Chipotle - Cilantro-Lime Brown Rice - Carb, Chipotle - Chicken - Pro, Chipotle - Tomatillo-Green Chili Salsa - Top, Chipotle - Chips regular - Side, Dairy Queen - Side Salad, McDonald’s - Hotcakes, McDonald’s - Snack Size Fruit & Walnut Salad",1525.0,55.0,8.0,150.0,56.0,209.0,1815.0,16.0,45.0
"Chipotle - Chipotle - Tortilla burrito - Carb, Chipotle - Chicken - Pro, Chipotle - Sour Cream - Top, Chipotle - Chips regular - Side, KFC - Sweet Kernel Corn (Family), McDonald’s - Fruit & Maple Oatmeal without Brown Sugar, Pizza Hut - Hand Tossed Slices Cheese Large",1980.0,68.0,15.5,205.0,77.0,274.0,1995.0,25.0,31.0
